"","X","country","medal_name","medal_subname","instituted","url","continent"
"738",738,"Central African Republic"," Order of Commercial Merit","","1960","https://medals.org.uk/car/car010.htm","Africa"
"739",739,"Central African Republic"," Star of Military Merit","","1962","https://medals.org.uk/car/car011.htm","Africa"
"740",740,"Central African Republic"," Cross of Military Valour","Croix de la Valeur Militaire",NA,"https://medals.org.uk/car/car012.htm","Africa"
"741",741,"Central African Republic"," Medal of Sports Merit","Medaille du Mérite Sportif","1969","https://medals.org.uk/car/car013.htm","Africa"
"742",742,"Central African Republic"," Medal of Honour for the Police","","1969","https://medals.org.uk/car/car014.htm","Africa"
"743",743,"Central African Republic"," Medal of Courage and Devotion","Medaille du Courage et du Dévouement ","1969","https://medals.org.uk/car/car015.htm","Africa"
"744",744,"Central African Republic"," Medal of Labour","Medaille du Travail","1969","https://medals.org.uk/car/car016.htm","Africa"
"745",745,"Central African Republic"," Medal for Mothers","","1966","https://medals.org.uk/car/car017.htm","Africa"
"746",746,"Central African Republic"," National Order of the Star",NA,NA,"https://medals.org.uk/car/car003.htm","Africa"
"747",747,"Chad"," National Order",NA,"1960","https://medals.org.uk/tchad/tchad001.htm","Africa"
"748",748,"Chad"," Order of Civil Merit",NA,"1963","https://medals.org.uk/tchad/tchad002.htm","Africa"
"749",749,"Chad"," Order of Agricultural Merit",NA,"1961","https://medals.org.uk/tchad/tchad003.htm","Africa"
"750",750,"Chad"," Cross of Military Merit",NA,"1966","https://medals.org.uk/tchad/tchad004.htm","Africa"
"751",751,"Chad"," Militant Star",NA,NA,"https://medals.org.uk/tchad/tchad005.htm","Africa"
"752",752,"Chile"," Legion of Merit of Chile","Legion de Mérito de Chile","1817","https://medals.org.uk/chile/chile001.htm","Americas"
"753",753,"Chile"," Order of Merit","Orden del Mérito","1906","https://medals.org.uk/chile/chile002.htm","Americas"
"754",754,"Chile"," Order of Bernardo O'Higgins","Orden de Bernardo O'Higgins","1956","https://medals.org.uk/chile/chile003.htm","Americas"
"755",755,"Chile"," Order of Naval Merit","Orden al Mérito Naval","2000","https://medals.org.uk/chile/chile006.htm","Americas"
"756",756,"Chile"," Order of Educational and Cultural Merit ""Gabriela Mistral""","Orden al Mérito Docente y Cultural Gabriela Mistral","1977","https://medals.org.uk/chile/chile007.htm","Americas"
"757",757,"Chile"," Order of Artistic and Cultural Merit ""Pablo Neruda""","Orden al Mérito Artístico y Cultural Pablo Neruda","2004","https://medals.org.uk/chile/chile014.htm","Americas"
"758",758,"Chile"," Order of the Red Cross","Order of the Red Cross",NA,"https://medals.org.uk/chile/chile057.htm","Americas"
"759",759,"Chile"," Decoration of Valour","Condecoración Al Valor",NA,"https://medals.org.uk/chile/chile012.htm","Americas"
"760",760,"Chile"," Medal of Valour","Medalla Al Valor","1945","https://medals.org.uk/chile/chile013.htm","Americas"
"761",761,"Chile"," Victory Cross Decoration","Condecoración Gran Cruz de la Victoria",NA,"https://medals.org.uk/chile/chile015.htm","Americas"
"762",762,"Chile"," President of the Republic Decoration","Condecoración  Presidente de la República",NA,"https://medals.org.uk/chile/chile016.htm","Americas"
"763",763,"Chile"," Decoration of Honour for Distinguished Service","Condecoración de Honor por Servicios Distinguidos","1983","https://medals.org.uk/chile/chile017.htm","Americas"
"764",764,"Chile"," Distinguished Service Decoration","Condecoración por Servicios Distinguidos","1973","https://medals.org.uk/chile/chile020.htm","Americas"
"765",765,"Chile"," Decoration for Meritorious Services to the Republic","Condecoración  Servicios Meritorios a la República","1985","https://medals.org.uk/chile/chile024.htm","Americas"
"766",766,"Chile"," Cross of Aeronautical Merit","Condecoración  Cruz al Mérito Aéronáutico","1984","https://medals.org.uk/chile/chile025.htm","Americas"
"767",767,"Chile"," Naval Chief Commander Decoration for Service","Cruz de Servicio de la Comandcia en Jefe de la Armada","1998","https://medals.org.uk/chile/chile061.htm","Americas"
"768",768,"Chile"," Diplomatic Merit Decoration","","1982","https://medals.org.uk/chile/chile060.htm","Americas"
"769",769,"Chile"," Civil Defence Decoration","","1954","https://medals.org.uk/chile/chile062.htm","Americas"
"770",770,"Chile"," Chacabuco Medal","","1817","https://medals.org.uk/chile/chile028.htm","Americas"
"771",771,"Chile"," Maypo Medal","Medalla por batalla de Maipo","1818","https://medals.org.uk/chile/chile030.htm","Americas"
"772",772,"Chile"," Carampangue Insignia","","1818","https://medals.org.uk/chile/chile031.htm","Americas"
"773",773,"Chile"," Chancay Insignia","","1821","https://medals.org.uk/chile/chile032.htm","Americas"
"774",774,"Chile"," Valdivia Medal","Medalla por defensa de Valdivia","1821","https://medals.org.uk/chile/chile033.htm","Americas"
"775",775,"Chile"," Punta del Medano Medal","Medalla por Punta del Medano","1822","https://medals.org.uk/chile/chile035.htm","Americas"
"776",776,"Chile"," Star for Ancachs","Estrela por batalla de Ancach","1839","https://medals.org.uk/chile/chile036.htm","Americas"
"777",777,"Chile"," Star for Baron","Estrela a los vencedores Del Baron","1837","https://medals.org.uk/chile/chile037.htm","Americas"
"778",778,"Chile"," Star for Yungay","Estrela por combate del Yungay","1839","https://medals.org.uk/chile/chile038.htm","Americas"
"779",779,"Chile"," Star for Casma","Estrela por combate del Casma","1839","https://medals.org.uk/chile/chile039.htm","Americas"
"780",780,"Chile"," Medal for Yungay","Medalla por combate del Yungay","1839","https://medals.org.uk/chile/chile040.htm","Americas"
"781",781,"Chile"," Medal for Civil War","","1851","https://medals.org.uk/chile/chile041.htm","Americas"
"782",782,"Chile"," Decoration for Iquique","Medalla de combate del Iquique","1879","https://medals.org.uk/chile/chile042.htm","Americas"
"783",783,"Chile"," Medal for Iquique","Medalla de combate del Iquique","1879","https://medals.org.uk/chile/chile043.htm","Americas"
"784",784,"Chile"," Star for the War of the Pacific 1879-1880","Estrela por combate del Tarapaca","1880","https://medals.org.uk/chile/chile044.htm","Americas"
"785",785,"Chile"," Medal for Angamos","Medalla de Combate Naval de Angamos","1881","https://medals.org.uk/chile/chile045.htm","Americas"
"786",786,"Chile"," Cross for Tarapaca","Estrela por combate del Tarapaca","1881","https://medals.org.uk/chile/chile046.htm","Americas"
"787",787,"Chile"," Star for the Lima Campaign","Estrela por Campana de Lima","1882","https://medals.org.uk/chile/chile047.htm","Americas"
"788",788,"Chile"," Medal of Valparaiso","Medalla del Valparaiso a sus Valientes","1882","https://medals.org.uk/chile/chile048.htm","Americas"
"789",789,"Chile"," Cross for Huamachuco","Cruz de Batalla de Huamachuco","1883","https://medals.org.uk/chile/chile051.htm","Americas"
"790",790,"Chile"," Medal for Miraflores","Medalla por la batalla de Miraflores","1882","https://medals.org.uk/chile/chile052.htm","Americas"
"791",791,"Chile"," Medal for Battalion of Aconcagua","Medalla por al Batallon de Aconcagua","1883","https://medals.org.uk/chile/chile053.htm","Americas"
"792",792,"Chile"," Medal for German Instructors","","1897","https://medals.org.uk/chile/chile054.htm","Americas"
"793",793,"Chile"," Commemorative Cross for the First Contingent of Conscripts","","1901","https://medals.org.uk/chile/chile055.htm","Americas"
"794",794,"Chile"," Medal for Argentina-Chile Treaty","","1902","https://medals.org.uk/chile/chile056.htm","Americas"
"795",795,"Chile"," Armed Forces Military Star","","1947","https://medals.org.uk/chile/chile058.htm","Americas"
"796",796,"Chile"," Decoration for Service","","1947","https://medals.org.uk/chile/chile064.htm","Americas"
"797",797,"Chile"," Naval Cross for Onboard Service","",NA,"https://medals.org.uk/chile/chile065.htm","Americas"
"798",798,"China"," China-USSR Friendship Medal",NA,NA,"https://medals.org.uk/china/prc/prc001.htm","Asia"
"799",799,"China"," Medal for the Liberation of Manchuria",NA,NA,"https://medals.org.uk/china/prc/prc002.htm","Asia"
"800",800,"China"," Military Service Medal 1954",NA,NA,"https://medals.org.uk/china/prc/prc003.htm","Asia"
"801",801,"Colombia"," Military Order of the Cross of St Matthew","Orden Militar de San Mateo","1914","https://medals.org.uk/colombia/colombia010.htm","Americas"
"802",802,"Colombia"," Order of Boyacá","Orden de Boyacá","1927","https://medals.org.uk/colombia/colombia012.htm","Americas"
"803",803,"Colombia"," Military Order of the Cross of San Carlos","Orden de San Carlos","1954","https://medals.org.uk/colombia/colombia011.htm","Americas"
"804",804,"Colombia"," National Order of Merit","Orden al Mérito Nacional","1981","https://medals.org.uk/colombia/colombia025.htm","Americas"
"805",805,"Colombia"," Medal for Service in Foreign Wars","Medalla Servicios en 'Guerra Internacional'","1952","https://medals.org.uk/colombia/colombia018.htm","Americas"
"806",806,"Colombia"," National Order of Merit 'Antonio Nariño'","Orden del Mérito Nacional 'Antonio Nariño'","1942","https://medals.org.uk/colombia/colombia001.htm","Americas"
"807",807,"Colombia"," Order of Military Merit 'José María Córdova'","Orden al Mérito Militar 'José María Córdova'","1950","https://medals.org.uk/colombia/colombia002.htm","Americas"
"808",808,"Colombia"," Order of Naval Merit 'Almirante Padilla'","Orden al Mérito Naval 'Almirante Padilla'","1947","https://medals.org.uk/colombia/colombia014.htm","Americas"
"809",809,"Colombia"," Air Force Cross for Aeronautical Merit","Cruz de la Fuerza A<e9>rea al 'Mérito Aeronáutico'",NA,"https://medals.org.uk/colombia/colombia023.htm","Americas"
"810",810,"Colombia"," Order of Medical Merit 'José Fernández Madrid'","Orden al Mérito Sanitario 'José Fernández Madrid'","1950","https://medals.org.uk/colombia/colombia003.htm","Americas"
"811",811,"Colombia"," Order of Democracy of Simon Bolivar","Orden de la Democracia Simón Bolívar","1980","https://medals.org.uk/colombia/colombia026.htm","Americas"
"812",812,"Colombia"," Order of the Police Star","Orden Estrella de la Policía",NA,"https://medals.org.uk/colombia/colombia015.htm","Americas"
"813",813,"Colombia"," Miliary Order 13th of June","Orden Militar 13 de Juno","1954","https://medals.org.uk/colombia/colombia016.htm","Americas"
"814",814,"Colombia"," Decoration for Distinguished Services to Public Order","Condecoración Servicios Distinguidos en Orden Público","1952","https://medals.org.uk/colombia/colombia004.htm","Americas"
"815",815,"Colombia"," Medal for Valour","Medalla al Valor","1998","https://medals.org.uk/colombia/colombia005.htm","Americas"
"816",816,"Colombia","
J. Francisco Jose de Caldas Medal",NA,NA,"https://medals.org.uk/colombia/colombia019.htm","Americas"
"817",817,"Colombia","
Military Service Medal",NA,NA,"https://medals.org.uk/colombia/colombia022.htm","Americas"
"818",818,"Colombia","
St Barbara Medal","Medalla
""Santa B<e1>rbara""",NA,"https://medals.org.uk/colombia/colombia006.htm","Americas"
"819",819,"Colombia","
Torre de Castilla Medal","Medalla
""Torre de Castilla""",NA,"https://medals.org.uk/colombia/colombia007.htm","Americas"
"820",820,"Colombia","
Francisco de Paula Santander Medal","Medalla
M<e9>rito Logística""Francisco de Paula Santander""",NA,"https://medals.org.uk/colombia/colombia009.htm","Americas"
"821",821,"Colombia","
Ricardo Charry Solano Medal","Medalla
""BG Ricardo Charry Solano""",NA,"https://medals.org.uk/colombia/colombia008.htm","Americas"
"822",822,"Colombia"," Medal for Military School of Arms and Services ""José Celestino Mutis Bossio""","Medalla Militar Escuela de Armas y Servicios ""José Celestino Mutis Bossio""","1998","https://medals.org.uk/colombia/colombia027.htm","Americas"
"823",823,"Colombia"," Order of
Aeronautical Merit Antonia Ricuarte",NA,NA,"https://medals.org.uk/colombia/colombia013.htm","Americas"
"824",824,"Colombia","
Civil Service Order",NA,NA,"https://medals.org.uk/colombia/colombia017.htm","Americas"
"825",825,"Colombia","
Atanasia Giradot Artillery Medal",NA,NA,"https://medals.org.uk/colombia/colombia020.htm","Americas"
"826",826,NA,NA,NA,NA,NA,NA
"827",827,NA,NA,NA,NA,NA,NA
"828",828,NA,NA,NA,NA,NA,NA
"829",829,NA,NA,NA,NA,NA,NA
"830",830,"Croatia"," Grand Order of King Tomislav","Velered kralja Tomislava","1992","https://medals.org.uk/croatia/republic-croatia/republic-croatia002.htm","Europe"
"831",831,"Croatia"," Grand Order of Queen Jelena","Velered Kraljice Jelene","1995","https://medals.org.uk/croatia/republic-croatia/republic-croatia001.htm","Europe"
"832",832,"Croatia"," Grand Order of King Peter Krešimir IV","Velered kralja Petra Krešimira IV","1992","https://medals.org.uk/croatia/republic-croatia/republic-croatia003.htm","Europe"
"833",833,"Croatia"," Grand Order of King Dmitar Zvonimir","Velered kralja Dmitra Zvonimira","1995","https://medals.org.uk/croatia/republic-croatia/republic-croatia004.htm","Europe"
"834",834,"Croatia"," Order of Duke Trpimir","Red kneza Trpimira","1995","https://medals.org.uk/croatia/republic-croatia/republic-croatia005.htm","Europe"
"835",835,"Croatia"," Order of Duke Branimir","Red kneza Branimira","1995","https://medals.org.uk/croatia/republic-croatia/republic-croatia006.htm","Europe"
"836",836,"Croatia"," Order of Duke Domagoj","Red kneza Domagoja","1995","https://medals.org.uk/croatia/republic-croatia/republic-croatia007.htm","Europe"
"837",837,"Croatia"," Order of Nikola Šubic Zrinski","Red Nikole Šubica Zrinskog","1995","https://medals.org.uk/croatia/republic-croatia/republic-croatia008.htm","Europe"
"838",838,"Croatia"," Order of Ban Jelacic","Red Bana Jelacica","1995","https://medals.org.uk/croatia/republic-croatia/republic-croatia009.htm","Europe"
"839",839,"Croatia"," Order of Petar Zrinski and Fran Krsto Frankopan","","1995","https://medals.org.uk/croatia/republic-croatia/republic-croatia010.htm","Europe"
"840",840,"Croatia"," Order of Ante Starcevic","Red Ante Starcevica","1995","https://medals.org.uk/croatia/republic-croatia/republic-croatia011.htm","Europe"
"841",841,"Croatia"," Order of Stjepan Radic","Red Stjepana Radic","1995","https://medals.org.uk/croatia/republic-croatia/republic-croatia012.htm","Europe"
"842",842,"Croatia"," Order of Danica Hrvatska","Red Danice hrvatske","1995","https://medals.org.uk/croatia/republic-croatia/republic-croatia013.htm","Europe"
"843",843,"Cuba"," Hero of the Republic of Cuba","Título ""Héroe de la República de Cuba""",NA,"https://medals.org.uk/cuba/socialist-cuba/socialist-cuba005.htm","Americas"
"844",844,"Cuba"," Hero of Labour of the Republic of Cuba","Título 'Héroe del Trabajo de la República de Cuba'","1979","https://medals.org.uk/cuba/socialist-cuba/socialist-cuba007.htm","Americas"
"845",845,"Cuba"," Order of José Marti","Orden ""José Marti""","1972","https://medals.org.uk/cuba/socialist-cuba/socialist-cuba022.htm","Americas"
"846",846,"Cuba"," Order of Antonio Maceo","Orden ""Antonio Maceo""",NA,"https://medals.org.uk/cuba/socialist-cuba/socialist-cuba021.htm","Americas"
"847",847,"Cuba"," Order for Service to the Country and the Revolutionary Armed Forces","Orden ""Por el Servicio a la Patria en FAR""",NA,"https://medals.org.uk/cuba/socialist-cuba/socialist-cuba020.htm","Americas"
"848",848,"Cuba"," Order of Camilo Cienfuegos","Orden ""Camilo Cienfuegos""",NA,"https://medals.org.uk/cuba/socialist-cuba/socialist-cuba018.htm","Americas"
"849",849,"Cuba"," Order of Ernesto Che Guevara","Orden ""Ernesto Che Guevara""",NA,"https://medals.org.uk/cuba/socialist-cuba/socialist-cuba004.htm","Americas"
"850",850,"Cuba"," Order of Lázaro Peña","Orden ""Lázaro Peña""",NA,"https://medals.org.uk/cuba/socialist-cuba/socialist-cuba017.htm","Americas"
"851",851,"Cuba"," Order for Combatants in the War of Liberation","Orden ""Combatiente de la Guerra de Liberación""",NA,"https://medals.org.uk/cuba/socialist-cuba/socialist-cuba054.htm","Americas"
"852",852,"Cuba"," Order of Julio Antonio Mella","Orden ""Julio Antonio Mella""",NA,"https://medals.org.uk/cuba/socialist-cuba/socialist-cuba016.htm","Americas"
"853",853,"Cuba"," Order of Frank País","Orden ""Frank País""",NA,"https://medals.org.uk/cuba/socialist-cuba/socialist-cuba055.htm","Americas"
"854",854,"Cuba"," Order of Anna Betancourt","Orden ""Ana Betancourt""","1979","https://medals.org.uk/cuba/socialist-cuba/socialist-cuba003.htm","Americas"
"855",855,"Cuba"," Order of Carlos J. Finlay","Orden ""Carlos J. Finlay""",NA,"https://medals.org.uk/cuba/socialist-cuba/socialist-cuba053.htm","Americas"
"856",856,"Cuba"," Order of Juan Marinello","Orden ""Juan Marinello""",NA,"https://medals.org.uk/cuba/socialist-cuba/socialist-cuba015.htm","Americas"
"857",857,"Cuba"," Order of Sporting Merit","Orden ""Al Mérito Deportivo""",NA,"https://medals.org.uk/cuba/socialist-cuba/socialist-cuba019.htm","Americas"
"858",858,"Cuba"," Medal of Ignacio Agramonte","Medalla ""Ignacio Agramonte""",NA,"https://medals.org.uk/cuba/socialist-cuba/socialist-cuba048.htm","Americas"
"859",859,"Cuba"," Medal for Combatants in the War of Liberation","Medalla ""Combatiente de la Guerra de Liberación""",NA,"https://medals.org.uk/cuba/socialist-cuba/socialist-cuba045.htm","Americas"
"860",860,"Cuba"," Medal for Combatants in the Clandestine Struggle","Medalla ""Combatiente de la Lucha Clandestina""",NA,"https://medals.org.uk/cuba/socialist-cuba/socialist-cuba044.htm","Americas"
